title,loc_url,iiif_sample
Petroglyphic Art in North Africa: The Story of the Engraved Rocks of the Sahara,http://www.loc.gov/item/2021688367/,https://tile.loc.gov/streaming-services/iiif/:service:gdc:gdcwebcasts:09:12:03:am:e1:20:0:091203ame1200:091203ame1200_640x480_800/full/full/0/full/default.m3u8
"The Washington herald (Washington, D.C.), May 4, 1909",http://www.loc.gov/item/sn83045433/1909-05-04/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_kilo_ver01:data:sn83045433:100493330:1909050401:0267/full/pct:3.125/0/default.jpg#h=310&w=210
"Evening journal (Wilmington, Del.), December 3, 1888",http://www.loc.gov/item/sn85042354/1888-12-03/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:deu:batch_deu_arden_ver01:data:sn85042354:00271740256:1888120301:0688/full/pct:6.25/0/default.jpg#h=443&w=321
"Mexico weekly ledger (Mexico, Mo.), May 17, 1877",http://www.loc.gov/item/sn89067274/1877-05-17/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mohi:batch_mohi_garfield_ver01:data:sn89067274:00294556266:1877051701:0248/full/pct:3.125/0/default.jpg#h=268&w=187
"M5 by Manetstrasse, Berlin, 2010",http://www.loc.gov/item/2020700332/,https://tile.loc.gov/image-services/iiif/service:music:mushfc:mushfc-2019565644:mushfc-2019565744.0001/full/pct:12.5/0/default.jpg
"The Manchester journal (Manchester, Vt.), May 10, 1906",http://www.loc.gov/item/sn83025668/1906-05-10/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:vtu:batch_vtu_jicama_ver01:data:sn83025668:00415628055:1906051001:0697/full/pct:6.25/0/default.jpg#h=460&w=324
Sweet Indiana home,http://www.loc.gov/item/jukebox-710093/,https://tile.loc.gov/image-services/iiif/service:mbrsrs:mbrsjukebox:ucsb_col_a3614_01_80312_03:ucsb_col_a3614_01_80312_03/full/pct:12.5/0/default.jpg#h=357&w=357
"Digest of statistics of manufactures. Message from the President of the United States, informing the House of his transmission to the Senate of a digest of the statistics of manufactures, according to the returns of the seventh census. January 21, 1859. -- Laid upon the table and ordered to be printed",http://www.loc.gov/item/2022699475/,https://tile.loc.gov/image-services/iiif/service:ll:llserialsetce:01:00:6_:00:_0:0:01006_00_00:01006_00_00-013-0061-0000:0411/full/pct:12.5/0/default.jpg#h=431&w=268
"Hattiesburg daily news (Hattiesburg, Miss.), October 31, 1907",http://www.loc.gov/item/sn87065163/1907-10-31/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:msar:batch_msar_gabardine_ver01:data:sn87065163:00199916798:1907103101:0990/full/pct:6.25/0/default.jpg#h=365&w=289
"Süd California Deutsche zeitung (San Diego, Calif.), May 10, 1895",http://www.loc.gov/item/sn86064439/1895-05-10/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:curiv:batch_curiv_angelica_ver01:data:sn86064439:00271742733:1895051001:0020/full/pct:6.25/0/default.jpg#h=350&w=268
"BRIEF NOTE REGARDING GARWOOD'S ""TRAIN SIGHTING""",http://www.loc.gov/item/powmia/pwmaster_118155/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:angolacountrystu00coll_0:angolacountrystu00coll_0_0005/full/pct:6.25/0/default.jpg
"Port Tobacco times, and Charles County advertiser (Port Tobacco, Md.), September 2, 1887",http://www.loc.gov/item/sn89060060/1887-09-02/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_elsberg_ver02:data:sn89060060:00415624396:1887090201:0142/full/pct:3.125/0/default.jpg#h=284&w=226
"The evening times (Washington, D.C.), November 24, 1900",http://www.loc.gov/item/sn84024441/1900-11-24/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_november_ver01:data:sn84024441:0010049212A:1900112401:0115/full/pct:3.125/0/default.jpg#h=269&w=204
"Code of Federal Regulations: Standards Applicable To Generators Of Hazardous Waste, 40 C.F.R. (1985)",http://www.loc.gov/item/cfr1985126-T40CIP262/,https://tile.loc.gov/image-services/iiif/service:ll:llhsp:llhsp_laws_02:00288/full/pct:12.5/0/default.jpg#h=475&w=336
"The Pioche record (Pioche, Nev.), May 28, 1920",http://www.loc.gov/item/sn86091349/1920-05-28/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:nvln:batch_nvln_dayton_ver01:data:sn86091349:00415627282:1920052801:0171/full/pct:6.25/0/default.jpg#h=436&w=291
"The southern press (Washington [D.C.]), July 28, 1851",http://www.loc.gov/item/sn82014764/1851-07-28/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_elf_ver03:data:sn82014764:00415661484:1851072801:0723/full/pct:3.125/0/default.jpg#h=261&w=207
"Pool court, the baths at Monmouth Beach, N. J.",http://www.loc.gov/item/2013647213/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_evans_ver01:data:sn84026314:00211664435:1880112701:0089/full/pct:3.125/0/default.jpg#h=279&w=184
"Shiner gazette (Shiner, Tex.), February 12, 1902",http://www.loc.gov/item/sn86090270/1902-02-12/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:txdn:batch_txdn_juliet_ver02:data:sn86090270:00206536238:1902021201:0747/full/pct:6.25/0/default.jpg#h=317&w=210
"The Tri-county news (Grand Rapids, Ohio), March 20, 1931",http://www.loc.gov/item/sn89075140/1931-03-20/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_bellatrix_ver03:data:sn89075140:00415665945:1931032001:0298/full/pct:6.25/0/default.jpg#h=462&w=333
"The Union County journal (Marysville, Ohio), October 10, 1949",http://www.loc.gov/item/sn85038220/1949-10-10/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_kaffirlily_ver01:data:sn85038220:00340580722:1949101001:0732/full/pct:3.125/0/default.jpg#h=287&w=227
"The Wheeling daily intelligencer (Wheeling, W. Va.), February 13, 1884",http://www.loc.gov/item/sn84026844/1884-02-13/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:wvu:batch_wvu_france_ver01:data:sn84026844:00202193493:1884021301:0151/full/pct:6.25/0/default.jpg#h=354&w=254
"Polynesian (Honolulu [Oahu], Hawaii), December 7, 1850",http://www.loc.gov/item/sn82015408/1850-12-07/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:hihouml:batch_hihouml_lilac_ver02:data:sn82015408:00237289687:1850120701:0127/full/pct:3.125/0/default.jpg#h=282&w=220
"St. Croix avis (Christiansted, St. Croix [V.I.]), September 4, 1948",http://www.loc.gov/item/sn84037526/1948-09-04/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:vnstcsc:batch_vnstcsc_canaan_ver01:data:sn84037526:00513681240:1948090401:0797/full/pct:6.25/0/default.jpg#h=321&w=224
"The Semi-weekly leader (Brookhaven, Miss.), June 4, 1910",http://www.loc.gov/item/sn86074065/1910-06-04/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:msar:batch_msar_beryl_ver01:data:sn86074065:00383343707:1910060401:0466/full/pct:3.125/0/default.jpg#h=256&w=198
"Perth Amboy evening news (Perth Amboy, N.J.), June 30, 1914, (Last Edition)",http://www.loc.gov/item/sn85035720/1914-06-30/ed-2/,https://tile.loc.gov/image-services/iiif/service:ndnp:njr:batch_njr_dill_ver02:data:sn85035720:0038334007A:1914063002:1049/full/pct:6.25/0/default.jpg#h=419&w=310
"The Pensacola journal (Pensacola, Fla.), October 30, 1913",http://www.loc.gov/item/sn87062268/1913-10-30/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:fu:batch_fu_graham_ver01:data:sn87062268:00415662762:1913103001:0570/full/pct:6.25/0/default.jpg#h=507&w=421
[Trademark registration by Seidenberg & Co. for La Rosa de las Antillas brand Cigars],http://www.loc.gov/item/2020747533/,https://tile.loc.gov/image-services/iiif/service:gdc:gdcscd:00:51:61:15:54:3:00516115543:0001/full/pct:12.5/0/default.jpg#h=350&w=252
FEBRUARY 1995 MESSAGE TRAFFIC - DETAILED REPORT OF SURVEY OF CASE 0391,http://www.loc.gov/item/powmia/pwmaster_142912/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:angolacountrystu00coll_0:angolacountrystu00coll_0_0005/full/pct:6.25/0/default.jpg
"Atlas of the battlefield of Antietam, prepared under the direction of the Antietam Battlefield Board, lieut. col. Geo. W. Davis, U.S.A., president, gen. E.A. Carman, U.S.V., gen. H Heth, C.S.A. Surveyed by lieut. col. E.B. Cope, engineer, H.W. Mattern, assistant engineer, of the Gettysburg National Park. Drawn by Charles H. Ourand, 1899. Position of troops by gen. E. A. Carman.  Published by authority of the Secretary of War, under the direction of the Chief of Engineers, U.S. Army, 1908.",http://www.loc.gov/item/2008621532/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd384m:g3842m:g3842am:gcw0248000:ca000001/full/pct:12.5/0/default.jpg#h=1357&w=822
"The Russellville Democrat (Russellville, Ark.), February 28, 1889",http://www.loc.gov/item/sn84023017/1889-02-28/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:arhi:batch_arhi_igglybuff_ver01:data:sn84023017:00414212992:1889022801:0403/full/pct:6.25/0/default.jpg#h=479&w=372
"Baltimore Wecker (Baltimore [Md.]), June 26, 1866",http://www.loc.gov/item/sn85025148/1866-06-26/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_dollseyes_ver01:data:sn85025148:00332898735:1866062601:0195/full/pct:3.125/0/default.jpg#h=314&w=207
"Hampton, Corn Crib, 537 1/2 Saint Francis Road, Towson, Baltimore County, MD",http://www.loc.gov/item/md0477/,https://tile.loc.gov/image-services/iiif/service:asian:asianscd:2012646613:0001/full/pct:6.25/0/default.jpg
"Narragansett herald (Narragansett Pier, R.I.), March 14, 1885",http://www.loc.gov/item/sn92063989/1885-03-14/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:rp:batch_rp_fleshgolem_ver02:data:sn92063989:00514153565:1885031401:0374/full/pct:3.125/0/default.jpg#h=370&w=290
"Nogales international (Nogales, Ariz.), June 16, 1934",http://www.loc.gov/item/sn96060774/1934-06-16/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:az:batch_az_groomcreek_ver04:data:sn96060774:00414218210:1934061601:0327/full/pct:3.125/0/default.jpg#h=258&w=187
"Fisherman & farmer (Edenton, N.C.), February 23, 1894",http://www.loc.gov/item/sn91068084/1894-02-23/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ncu:batch_ncu_elk_ver01:data:sn91068084:0029602322A:1894022301:0360/full/pct:3.125/0/default.jpg#h=305&w=243
"Amerikanski srbobran (Pittsburg, Pa.;Pittsburgh, Pa.), November 19, 1917",http://www.loc.gov/item/sn85055101/1917-11-19/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_arlington_ver01:data:sn85055101:print:1917111901:0001/full/pct:12.5/0/default.jpg#h=422&w=296
"Tägliches Cincinnatier volksblatt (Cincinnati [Ohio]), April 3, 1913",http://www.loc.gov/item/sn83045474/1913-04-03/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_euphemia_ver01:data:sn83045474:00279555909:1913040301:0659/full/pct:3.125/0/default.jpg#h=279&w=217
"Sacramento daily record-union (Sacramento [Calif.]), May 23, 1889",http://www.loc.gov/item/sn82014381/1889-05-23/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:curiv:batch_curiv_mojave_ver01:data:sn82014381:00175036581:1889052301:0598/full/pct:3.125/0/default.jpg#h=273&w=204
"Code of Federal Regulations: Regulations For Camps Operated By The National Service Board For Religious Objectors, 32 C.F.R. (1944)",http://www.loc.gov/item/cfr1945003-T32CVIP691/,https://tile.loc.gov/image-services/iiif/service:ll:llhsp:llhsp_laws_03:00183/full/pct:6.25/0/default.jpg#h=229&w=324
"The weekly Panola star (Panola, Miss.), May 28, 1862",http://www.loc.gov/item/sn83016951/1862-05-28/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:msar:batch_msar_icydrop_ver05:data:sn83016951:00295877972:1862052801:1069/full/pct:6.25/0/default.jpg#h=355&w=218
[Hanes' Plantation - Sunny Hill],http://www.loc.gov/item/2021739010/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd392:g3924:g3924t:pm001320/full/pct:12.5/0/default.jpg#h=674&w=1006
REINTERVIEW [SSC] 12 MAY 86,http://www.loc.gov/item/powmia/pwmaster_18859/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:angolacountrystu00coll_0:angolacountrystu00coll_0_0005/full/pct:6.25/0/default.jpg
"Daily Kennebec journal (Augusta, Me.), July 9, 1921",http://www.loc.gov/item/sn82014248/1921-07-09/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:me:batch_me_gilbertville_ver01:data:sn82014248:00513683005:1921070901:0082/full/pct:6.25/0/default.jpg#h=472&w=382
"Code of Federal Regulations: Regulations Governing Book-entry Securities Of The Student Loan Marketing Association (Sallie Mae), 31 C.F.R. (1986)",http://www.loc.gov/item/cfr1986100-T31CIIP354/,https://tile.loc.gov/image-services/iiif/service:ll:llhsp:llhsp_laws_04:00581/full/pct:6.25/0/default.jpg#h=253&w=332
"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Randolph B. Marcy to Abraham Lincoln, Thursday, October 24, 1861 (Military affairs)",http://www.loc.gov/item/mal1264200/,https://tile.loc.gov/image-services/iiif/service:mss:mal:126:1264200:001/full/pct:6.25/0/default.jpg#h=316&w=200
